Field ,Area,Identification number,Days,Na,K,Mg,Ca,Sr,Ba,Cl,SO4
Dan ,NW,102,12194,22973.9,221,447,1105,151,1,38233.00000001,1099
Dan ,Central,90,12196,16570.82000001,286,846,1161,132,1,29283,1607
Dan ,Central,110,12205,14844.22,354,1136,838,82,1,26690,1911
Dan ,NW,98,12208,30103.86,231,346,1336,197,1,49609,814
Dan ,Central,94,12209,15609.38000001,347,1038,713,70,1,27436,1791
Dan ,Central,50,12210,13233.86000001,355,1125,601,35,1,23413.00000001,2320
Dan ,Central,93,12210,16493.12,300,896,875,99,1,28808,1581
Dan ,Central,30,12212,21924.91,221,629,1465,209,1,38032,826
Dan ,Central,28,12216,19601.04,227,657,1215,157,1,33862,1077
Dan ,Central,23,12218,23643.54,238,661,1328,188,1,40307,1133
Dan ,Central,88,12219,15593.78000001,295,869,768,89,1,27167,1543
Dan ,Central,29,12221,15322.17,364,1116,715,64,1,27146,1911
Dan ,Central,27,12223,17194.32,293,912,828,101,1,29872,1550
Dan ,NW,115,12232,21185.9,219,471,1038,129,1,35377.00000001,1137
Dan ,Central,94,12238,12338.95,386,1248,606,39,1,22586,2111
Dan ,Central,133,12240,17683.49,208,520,839,116,1,29751,1124
Dan ,Central,43,12246,22645.86000001,236,605,1177,173,1,38439,975
Dan ,Central,103,12248,21007.93,154,259,965,154,1,34632,708
Dan ,NW,106,12248,24141.26000001,231,452,1103,152,1,40004,1169
Dan ,Central,42,12251,18324.2,239,609,869,117,1,30912,1354
Dan ,Central,49,12256,16557.84,242,660,899,100,1,28359,1378
Dan ,NW,107,12257,15863.86000001,371,1126,643,48,1,27503,2417
Dan ,Central,52,12258,18213.71,309,917,898,104,1,31402,1819
Dan ,NW,113,12259,20681.61,192,390,966,135,1,34305.00000001,1015
Dan ,Central,119,12261,18136.14,176,416,803,120,1,30369.00000001,701
Dan ,NW,100,12261,22561.45,213,425,1047,144,1,37432,1078
Dan ,Central,120,12263,20993.08,169,414,1106,169,1,35634,307
Dan ,Central,43,12264,23593.74,242,619,1204,175,1,40003,968
Dan ,Central,112,12264,23866.17000001,200,457,1217,185,1,40000,891
Dan ,NW,98,12269,29243.02000001,221,325,1228,168,1,48003.9999999999,802
Dan ,Central,111,12270,16457.94000001,236,678,758,85,1,28371,863
Dan ,NW,92,12274,15010.25,382,1143,1214,132,1,27927,1602
Dan ,NW,109,12275,22090.75,175,322,1027,155,1,36535,819
Dan ,Central,108,12277,25525.61,250,506,1177,157,1,42530,1062
Dan ,NW,96,12280,20778.15,155,269,965,149,1,34316,691
Dan ,Central,114,12295,22859.42000001,203,557,1504,207,1,39409.00000001,699
Dan ,Central,79,12296,25189.25,281,635,1105,140,1,42183,1186
Dan ,Central,93,12300,15513.35,295,878,768,85,1,27060,1551
Dan ,Central,72,12300,27440.47000001,221,536,1660,223,1,46525.00000001,968
Dan ,Central,67,12301,17969.82,288,888,1452,147,1,32237.00000001,1414
Dan ,Central,68,12301,19619.69,261,741,1180,128,1,33723,1562
Dan ,Central,110,12305,17395.07,209,555,786,110,1,29473.00000001,904
Dan ,Central,130,12306,20202.21000001,256,683,1130,147,1,34585.00000001,1278
Dan ,Central,88,12309,19926.22,143,311,918,136,1,33434,130
Dan ,Central,70,12313,22474.42000001,232,580,1060,138,1,37732,1151
Dan ,Central,66,12315,14707.9,320,985,909,80,1,26312,1667
Dan ,Central,28,12315,19053.8,229,668,1382,170,1,33413.00000001,1002
Dan ,Central,9,12317,12329.26,373,1204,581,36,1,22185.00000001,2380
Dan ,Central,49,12318,16422.8,238,647,794,96,1,27905.00000001,1398
Dan ,Central,94,12323,12038.64,371,1200,510,28,1,21820,2070
Dan ,Central,29,12324,13445.13,365,1184,679,55,1,24245.00000001,2090
Dan ,Central,131,12324,18738.47,259,740,1337,171,1,32915,1232
Dan ,Central,53,12325,16396.18000001,295,839,771,93,1,28407,1434
Dan ,Central,103,12325,19306.88,230,570,781,95,1,32113.00000001,1381
Dan ,Central,30,12325,22453.6,204,568,1519,224,1,38910,626
Dan ,Central,95,12325,25059.24,205,325,1210,189,1,41554,752
Dan ,Central,126,12331,17353.97,287,900,853,113,1,30194,1466
Dan ,NW,106,12336,22843.57000001,232,478,1031,138,1,37928,1184
Dan ,NW,102,12344,17836.35,267,743,799,93,1,30105.00000001,1797
Dan ,Central,119,12347,16677.28,237,658,707,87,1,28357.00000001,1142
Dan ,Central,60,12347,17952.27,151,320,2942,182,3,34030,148
Dan ,Central,74,12348,18467.97,221,538,1228,140,1,31784,1057
Dan ,Central,52,12350,16150.48,289,848,900,92,1,28166,1583
Dan ,Central,112,12350,25826.63,246,642,1485,231,20,44129.00000001,893
Dan ,Central,50,12352,14077.9,347,1123,950,62,1,25463,2157
Dan ,Central,130,12352,20025.29,250,666,1238,158,1,34505.00000001,1213
Dan ,Central,90,12357,16079.28,282,843,1001,95,1,28226,1570
Dan ,Central,120,12357,16310.23000001,268,782,1132,120,1,28711,1479
Dan ,NW,113,12358,20879.76,191,389,906,123,1,34477.00000001,1034
Dan ,NW,100,12358,22186.2,199,388,956,128,1,36566,1067
Dan ,NW,98,12360,29156.85000001,219,311,1205,181,1,47804,794
Dan ,NW,109,12363,21062.99,166,279,942,142,1,34676,789
Dan ,Central,9,12364,13612.97,357,1125,635,49,1,24215,2126
Dan ,Central,23,12365,23933.75000001,234,651,1343,186,1,40747,1133
Dan ,NW,96,12369,32170.65,219,325,1384,212,1,52889,726
Dan ,Central,80,12375,16427.82,347,1065,1155,122,1,29611,1780
Dan ,Central,42,12376,22640.84,233,574,1090,158,1,38083,1095
Dan ,Central,133,12379,16998.19,204,500,880,122,1,28824,968
Dan ,Central,131,12379,17913.19000001,245,644,970,125,2,30656,1240
Dan ,Central,68,12380,17359,241,685,1033,114,1,29849.00000001,1469
Dan ,Central,131,12380,18868.4,252,731,1274,157,1,32906,1305
Dan ,Central,93,12380,20590.67,265,768,1555,228,1,36527,916
Dan ,Central,114,12380,23620.58000001,200,546,1438,211,1,40442,690
Dan ,Central,67,12381,15012.96,321,1006,1101,111,1,27259,1601
Dan ,Central,66,12383,16426.66000001,284,894,925,122,1,28912,1419
Dan ,NW,92,12384,15220.35,289,864,911,99,1,26803,1582
Dan ,Central,110,12387,14031.97000001,326,1032,685,66,1,24971,1711
Dan ,Central,88,12389,15885.78000001,286,855,868,110,1,27864,1406
Dan ,Central,78,12389,17266.2,335,1024,860,85,1,30080,1972
Dan ,Central,74,12392,15605.89000001,310,969,1053,103,1,27918,1664
Dan ,Central,70,12394,21505,229,579,1033,145,1,36219,1109
Dan ,Central,53,12398,17208.18000001,281,804,737,89,1,29436,1496
Dan ,Central,60,12399,19713.69,167,397,966,144,1,33262,412
Dan ,NW,107,12402,14396.04,322,1018,729,75,1,25544,1751
Dan ,Central,78,12402,17640.99,312,956,1048,108,1,30817.00000001,1936
Dan ,Central,49,12414,7546.372,258,754,1107,127,1,15599,743
Dan ,Central,45,12415,17756.03,310,957,922,99,1,30891,1766
Dan ,Central,94,12419,12018.45000001,385,1254,545,34,1,21774,2411
Dan ,Central,79,12420,25461.57,263,589,1142,158,1,42560,1149
Dan ,Central,103,12421,18692.11,230,594,980,124,1,31704,1254
Dan ,Central,69,12422,19309.8,233,625,1082,134,1,32915,1287
Dan ,Central,126,12423,17641.30000001,88,814,921,130,1,30340,1465
Dan ,Central,27,12424,17126.14,284,859,839,100,1,29703,1441
Dan ,Central,28,12426,19498.13,244,659,1285,180,1,33836,1119
Dan ,Central,50,12427,13300.16,358,1133,550,41,1,23510,2247
Dan ,Central,28,12427,19063.22,239,695,1265,152,1,33208,1118
Dan ,NW,102,12432,18823.66,238,595,902,116,1,31607,1478
Dan ,Central,9,12433,13125.92,365,1160,634,45,1,23499,2219
Dan ,Central,29,12434,14103.97000001,372,1162,723,61,1,25394,1945
Dan ,Central,30,12437,21557.8,217,617,1429,203,1,37381.00000001,795
Dan ,Central,80,12438,16122.13000001,309,950,1059,117,1,28687,1655
Dan ,Central,66,12439,14631.21,333,1038,832,89,1,26269.00000001,1616
Dan ,Central,60,12441,18886.93000001,112,505,899,130,1,31833.00000001,802
Dan ,Central,42,12441,20310.08,222,579,977,141,1,34277.00000001,1094
Dan ,Central,120,12450,22336.58,195,536,1316,208,1,38276,598
Dan ,NW,96,12450,23681.02,196,486,1369,211,1,40246,674
Dan ,NW,92,12451,15918.2,279,824,985,117,1,28024,1414
Dan ,NW,106,12451,30551.57000001,235,356,1350,203,1,50384,785
Dan ,Central,119,12453,18880.81,181,450,806,125,1,31571,783
Dan ,Central,90,12454,16720.99,201,582,929,122,1,28685.00000001,1015
Dan ,Central,44,12455,11822.33,358,1171,651,49,1,21478,2311
Dan ,Central,40,12455,14248.16,43,945,617,66,1,24725.00000001,1640
Dan ,Central,57,12456,20726.29000001,108,679,1231,158,1,35399,1327
Dan ,NW,107,12456,21793.4,206,582,1422,219,1,37681.00000001,730
Dan ,Central,68,12457,18239.19000001,250,734,1080,122,1,31422,1505
Dan ,NW,98,12457,26339.07000001,229,411,1155,167,1,43478,1035
Dan ,Central,114,12458,14295.59000001,329,1042,689,73,1,25430,1701
Dan ,NW,109,12460,18827.99,240,642,1132,143,1,32338,1267
Dan ,NW,100,12461,22438.93000001,213,427,1062,148,1,37263,1099
Dan ,NW,113,12464,20106.56,181,393,899,137,1,33365.00000001,926
Dan ,Central,69,12487,19187.15,260,690,1167,147,1,33082,1313
Dan ,Central,49,12488,16289.76,265,729,813,106,1,28010,1392
Dan ,Central,62,12492,16992.93000001,297,910,980,140,1,29944,1436
Dan ,Central,112,12499,16430.22,343,1016,1785,128,1,30515,1879
Dan ,NW,102,12503,22191.47,241,510,1117,162,1,37206,1169
Dan ,Central,108,12506,15158.96,340,1017,1030,99,1,27192,1880
Dan ,Central,93,12506,16219.24,240,658,791,111,1,27852,1100
Dan ,Central,60,12508,20247.58,150,335,1083,175,1,34314,152
Dan ,Central,110,12509,15822.33,319,948,819,97,1,27867,1546
Dan ,Central,111,12523,28723.72000001,207,514,2396,271,1,49980,685
Dan ,Central,90,12524,16181.7,382,1133,694,58,1,28030,2542
Dan ,NW,107,12524,22426.79,264,725,1509,176,1,38835,1289
Dan ,Central,79,12525,29853.32000001,267,491,1261,190,1,49382,1028
Dan ,Central,94,12526,12534.98000001,406,1301,577,41,1,22739,2480
Dan ,Central,114,12526,23697.29,218,597,1587,244,1,40989.00000001,727
Dan ,NW,61,12526,28708.94000001,264,483,1220,182,1,47421.00000001,1149
Dan ,Central,133,12527,18446.93000001,221,544,881,129,1,31111,1104
Dan ,Central,103,12528,19226.26000001,235,571,895,133,1,32347,1221
Dan ,Central,119,12532,17384.83,209,525,742,110,1,29248,963
Dan ,NW,109,12537,20678.7,153,323,992,157,5,34842,60
Dan ,NW,104,12554,29996.46000001,214,341,1427,218,1,49683,690
Dan ,Central,88,12558,16353.96,284,789,845,115,1,28447,1282
Dan ,NW,100,12559,22684.19000001,213,406,1026,152,1,37658,912
Dan ,NW,96,12559,33988.65,224,336,1384,222,1,55728,742
Dan ,NW,106,12560,23966.83,235,429,1030,145,1,39628,1045
Dan ,NW,98,12562,30728.86,227,320,1240,191,1,50371,744
Dan ,NW,113,12564,21376.27,195,381,946,144,1,35344,990
Dan ,Central,112,12567,29842.22,198,458,1792,261,1,50547.9999999999,562
Dan ,NW,92,12568,15547.43000001,284,813,897,105,1,27195,1500
Dan ,Central,130,12581,20999.14000001,236,598,1146,167,1,35755,1059
Dan ,Central,70,12582,21229.33,259,627,959,137,1,35757.00000001,1199
Dan ,Central,67,12583,15361.7,306,911,968,105,1,27245.00000001,1629
Dan ,Central,53,12583,17480.59,288,792,714,93,1,29811,1468
Dan ,Central,60,12583,20000.76,138,305,938,152,1,33565.00000001,144
Dan ,Central,131,12583,20164.76,250,682,1224,163,1,34696,1281
Dan ,Central,120,12583,25221.70000001,236,452,1087,155,1,41671,1141
Dan ,Central,44,12584,12461.24,362,1172,603,42,1,22241.00000001,2499
Dan ,Central,42,12584,18202.14,234,580,822,113,1,30644,1224
Dan ,Central,68,12585,18527.46000001,269,743,1068,122,1,31856,1550
Dan ,Central,66,12586,16492.19,327,1036,837,94,1,29035,1762
Dan ,Central,119,12586,25850.04,179,318,1033,163,1,42325.00000001,848
Dan ,NW,109,12586,31674.42,216,342,1213,183,1,51755,846
Dan ,Central,50,12587,13973.81000001,366,1177,525,34,1,24416,2544
Dan ,Central,110,12587,15946.82000001,306,983,693,77,1,27681.00000001,1856
Dan ,Central,49,12587,17369.39,260,700,744,95,1,29351,1534
Dan ,Central,121,12587,20557.21,246,637,882,115,1,34304,1576
Dan ,NW,102,12587,20593.84,261,704,893,115,1,34477.00000001,1728
Dan ,Central,45,12587,25530.71000001,228,603,1257,196,1,42993.00000001,1037
Dan ,Central,52,12588,17824.32,291,872,792,94,1,30410,1883
Dan ,Central,74,12588,21013.22,170,368,863,135,1,34633.00000001,903
Dan ,Central,93,12590,14634.74000001,322,1026,623,60,1,25503,2066
Dan ,Central,108,12590,17124.2,331,1040,1022,96,1,30230,1931
Dan ,Central,40,12591,15509.16,299,886,647,72,1,26733.00000001,1717
Dan ,Central,111,12594,21915.41000001,135,307,885,140,1,36456,95
Dan ,Central,90,12595,17864.69000001,274,811,1151,127,1,31100,1668
Dan ,Central,103,12603,21315.47,149,275,928,150,1,35072,719
Dan ,Central,94,12618,12446.67,389,1269,524,29,1,22419,2441
Dan ,NW,107,12624,15619.99000001,357,1096,610,46,1,26958,2428
Dan ,NW,100,12648,19042.13,299,813,801,90,1,32138,1882
Dan ,Central,88,12648,24684.02,205,581,1537,229,1,42315,778
Dan ,NW,92,12653,17010.65,275,828,933,106,1,29439,1655
Dan ,Central,112,12654,29218.55000001,203,544,1438,216,1,48908,927
Dan ,NW,96,12655,34214.25,215,336,1409,218,1,56112,738
Dan ,NW,106,12657,23331.7,221,461,1024,141,1,38631,1158
Dan ,Central,108,12666,23268.77000001,134,320,928,143,1,38645.00000001,116
Dan ,Central,108,12666,23323.08,139,331,929,144,1,38757.00000001,131
Dan ,Central,108,12666,23519.13,135,322,922,145,1,39024,123
Dan ,Central,88,12667,18637.23,269,800,888,116,1,32003,1368
Dan ,Central,111,12667,22705.42000001,125,291,902,135,1,37650,89
Dan ,Central,111,12667,23520.47,132,316,958,145,1,39091,94
Dan ,Central,111,12667,23634.26,130,299,933,142,1,39164,100
Dan ,NW,113,12668,23345.16000001,190,392,990,149,1,38403,1111
Dan ,NW,98,12668,30244.56,210,317,1216,183,1,49517.00000001,789
Dan ,NW,102,12669,19318.25,257,669,864,106,1,32405.00000001,1645
Dan ,Central,66,12676,16928.48,275,791,899,92,1,28992,1845
Dan ,Central,68,12676,17511.18,264,786,1048,110,1,30245.00000001,1710
Dan ,Central,119,12676,18153.74,192,517,732,107,1,30327,1029
Dan ,NW,109,12676,22886.8,167,300,998,160,1,37650,812
Dan ,Central,110,12679,16036.59,289,873,904,101,1,28051,1619
Dan ,Central,67,12682,16111.44,301,889,964,98,1,28098,1930
Dan ,Central,126,12693,23545.76,181,474,1239,212,1,39876,516
Dan ,Central,69,12694,21052.82000001,246,624,1090,129,1,35418,1566
Dan ,Central,74,12695,20679.34,173,328,881,135,1,34028,913
Dan ,Central,79,12695,22251.01000001,315,796,825,96,1,37038,1970
Dan ,Central,80,12696,17619.21,301,886,1058,117,1,30653.00000001,1856
Dan ,Central,70,12696,22433.91000001,231,571,980,137,1,37363,1336
Dan ,Central,114,12697,24268.39,191,556,1465,219,1,41478,743
Dan ,Central,90,12698,17542.84,274,756,1129,117,1,30323,1766
Dan ,Central,94,12700,12802.90000001,372,1153,531,33,1,22545.00000001,2556
Dan ,Central,120,12700,24788.85000001,188,493,1479,236,1,42210,639
Dan ,Central,112,12701,27105.56,222,561,1326,203,1,45365.00000001,1116
Dan ,NW,104,12711,34965.63000001,219,324,1347,203,1,57057,821
Dan ,Central,103,12712,22408.10000001,150,243,929,149,1,36601.00000001,808
Dan ,NW,104,12714,32432.03000001,231,294,1381,207,1,53250.00000001,663
Dan ,NW,100,12722,24127.35000001,206,380,1015,142,1,39567,1194
Dan ,NW,107,12725,18987.11,323,876,731,75,1,31796,2324
Dan ,NW,102,12743,18473.56,245,610,831,106,1,31037.00000001,1405
Dan ,Central,68,12744,18025.71,256,732,1060,116,1,31094,1448
Dan ,NW,96,12757,24915.29000001,259,602,1068,148,1,41686,1049
Dan ,NW,98,12760,28937.17000001,207,289,1208,181,1,47469.00000001,694
Dan ,Central,69,12768,19842.98000001,232,603,1033,124,1,33589.00000001,1272
Dan ,NW,106,12768,24085.37000001,214,395,1043,147,1,39780,960
Dan ,Central,111,12769,19562.78,129,269,841,131,1,32629.00000001,87
Dan ,Central,66,12771,15013.96,317,958,802,90,1,26676,1458
Dan ,Central,70,12771,20846.18000001,240,630,971,137,1,35202,1167
Dan ,NW,92,12772,15258.74000001,268,778,889,102,1,26721.00000001,1358
Dan ,Central,119,12775,16720.72,223,601,729,99,1,28343,1075
Dan ,Central,88,12778,15646.82000001,295,838,822,96,1,27318,1464
Dan ,Central,120,12779,21263.67000001,182,502,1319,205,1,36508,603
Dan ,Central,112,12781,24734.38,210,537,1318,206,1,41815,842
Dan ,Central,90,12784,16124.84,279,784,1136,118,1,28458,1463
Dan ,Central,50,12785,13968.07000001,328,1024,632,49,1,24420,2148
Dan ,Central,80,12785,16190.6,249,677,727,90,1,27540,1372
Dan ,Central,42,12785,17662.08,221,558,796,106,1,29744,1141
Dan ,Central,110,12786,14397.29,315,952,723,81,1,25551,1467
Dan ,NW,61,12786,27717.98,233,385,1135,167,2,45632,856
Dan ,Central,44,12787,16399.68,302,924,939,100,1,28633.00000001,1890
Dan ,Central,52,12787,17241.83,279,812,725,82,1,29328,1705
Dan ,Central,53,12788,16338.77000001,304,899,657,73,1,27988,1834
Dan ,Central,114,12789,23343.31,205,569,1368,192,1,39854,815
Dan ,NW,113,12790,20557.02,185,398,914,132,1,34067,972
Dan ,NW,109,12791,20748.59,153,258,904,139,1,34124,686
Dan ,Central,94,12792,12321.35,363,1146,535,38,1,22191,2006
Dan ,Central,79,12794,11789.67,370,1184,465,22,1,21146,2283
Dan ,Central,74,12795,29066.7,232,379,1163,168,1,47718,892
Dan ,Central,86,12799,22260.30000001,183,460,1126,193,1,37610,553
Dan ,Central,130,12800,20439.62000001,232,585,1036,136,1,34496,1240
Dan ,Central,57,12803,19439.42,240,629,1211,157,1,33446,1198
Dan ,Central,60,12803,21172.48,143,294,993,158,1,35443,151
Dan ,Central,60,12804,13474.87,331,967,540,41,1,23401.00000001,2046
Dan ,NW,107,12810,15786.21000001,356,994,633,47,1,27111,2220
Dan ,NW,100,12811,24341.34,211,373,1027,145,1,39999,1067
Dan ,Central,103,12812,22197.92,153,229,927,151,1,36272,760
Dan ,Central,108,12816,16189.41000001,319,887,984,87,1,28336,1821
Dan ,Central,131,12837,19495.66,234,596,1168,146,1,33266,1306
Dan ,Central,44,12838,12474.55000001,362,1141,631,42,1,22242,2470
Dan ,Central,68,12842,18915.25000001,267,750,1086,120,1,32391,1702
Dan ,Central,53,12843,15729.07,304,889,669,76,1,27159,1675
Dan ,Central,69,12843,20458.96,248,638,1092,133,1,34667,1409
Dan ,Central,52,12847,16952.05000001,293,849,717,76,1,28933.00000001,1772
Dan ,Central,66,12848,15068.37000001,327,979,811,88,1,26756,1578
Dan ,Central,74,12849,19588.65,164,333,836,129,1,32296,873
Dan ,NW,96,12853,12533.54,369,1165,558,36,1,22430,2261
Dan ,Central,66,12853,14785.67000001,319,1185,822,91,1,26985.00000001,1512
Dan ,Central,49,12853,17018.19,263,701,751,92,1,28792,1578
Dan ,NW,106,12853,30640.5,217,356,1263,194,1,50328,806
Dan ,NW,102,12854,24244.14000001,213,381,1043,146,1,39907,1062
Dan ,Central,111,12862,20217.12,136,371,895,134,1,34034,97
Dan ,Central,120,12874,21595.73000001,196,562,1363,220,1,37238,685
Dan ,Central,110,12876,14062.29000001,352,1295,836,95,1,26279,1470
Dan ,Central,90,12877,15408.59,267,948,1097,112,1,27752,1456
Dan ,Central,114,12878,16516.96,222,634,707,95,1,28016,1164
Dan ,Central,114,12878,21876.74,203,694,1502,219,1,38332,654
Dan ,NW,92,12880,24108.54,232,616,1077,141,1,40477.00000001,1036
Dan ,NW,104,12880,32025.96000001,220,379,1299,191,1,52699,669
Dan ,Central,88,12881,15043.88,286,1006,829,94,1,26903,1434
Dan ,Central,94,12882,12232.07000001,368,1164,526,32,1,21898,2265
Dan ,NW,109,12882,15379.30000001,293,894,829,99,1,27061.00000001,1492
Dan ,NW,98,12882,30341.45,219,299,1220,183,1,49610.00000001,815
Dan ,NW,100,12890,23711.92,209,386,1055,151,1,39107,1082
Dan ,Central,94,12896,14124.43,309,950,794,74,1,24996,1795
Dan ,NW,107,12903,18709.31,294,702,719,85,1,31212,1793
Dan ,NW,113,12903,21604.61000001,182,276,922,140,1,35338,982
Dan ,Central,103,12904,19443.64,233,578,760,101,1,32326,1370
Dan ,Central,60,12905,20973.75000001,151,336,1027,160,1,35317.00000001,166
Dan ,Central,112,12906,17052.43,256,735,854,113,1,29311,1343
Dan ,Central,126,12906,21857.36,175,461,1120,182,1,37030,464
Dan ,Central,79,12911,12737.45,401,1314,467,18,1,22714,2693
Dan ,Central,40,12912,13829.81000001,307,943,568,58,1,24256,1592
Dan ,Central,80,12913,16695.88,290,891,1014,113,1,29405.00000001,1513
Dan ,Central,133,12913,18298.93000001,203,514,871,123,1,30753.00000001,1108
Dan ,Central,70,12913,21813.06,230,588,967,136,1,36565.00000001,1153
Dan ,Central,67,12916,15168.65,295,910,909,95,1,26823,1627
Dan ,Central,108,12919,28783.14000001,201,288,1128,169,1,47019,765
Dan ,Central,42,12923,18489.73000001,223,570,792,103,1,30966,1253
Dan ,Central,130,12923,20320.18000001,254,709,1116,146,1,34789.00000001,1314
Dan ,NW,61,12927,29078.32,233,390,1147,169,1,47703.00000001,944
Dan ,Central,83,12928,20273.2,224,607,1126,143,1,34490,1201
Dan ,Central,55,12935,20903.88,234,609,1052,145,1,35349.00000001,1201
Dan ,Central,50,12936,12119.38000001,364,1170,436,24,1,21581,2253
Dan ,Central,74,12937,19917.30000001,156,323,785,121,1,32704,827
Dan ,Central,52,12939,17588.62,287,836,734,87,1,30025.00000001,1618
Dan ,Central,53,12940,15511.86000001,295,885,618,72,1,26697.00000001,1693
Dan ,Central,49,12941,16643.6,239,657,708,91,1,28127,1388
Dan ,Central,66,12944,15613.67000001,311,957,802,95,1,27584,1476
Dan ,Central,60,12945,19726.58,173,415,890,131,1,33024,643
Dan ,NW,100,12946,17115.95,298,816,700,78,1,28968,1904
Dan ,NW,106,12946,24353.42000001,221,436,1049,147,1,40261.00000001,1054
Dan ,Central,111,12948,20017.52,142,316,901,138,1,33606,68
Dan ,Central,120,12954,19371.07,234,674,1101,162,1,33369.00000001,1072
Dan ,NW,92,12955,15609.15,281,832,891,103,1,27299,1543
Dan ,NW,109,12955,21536.18000001,188,480,1218,191,1,36599,712
Dan ,Central,90,12956,15699.87,290,866,1087,114,1,27850,1614
Dan ,NW,104,12956,30485.63,227,336,1257,191,1,50067.9999999999,750
